"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"186:47:24","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:25","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:47:26","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:27","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:47:28","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:29","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:47:30","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:47:31","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:47:32","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:47:33","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:34","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:47:35","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:36","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:47:37","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:38","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:47:39","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:40","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:47:41","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:42","0.50","0.50","0.50","0.50","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:47:43","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:44","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:47:45","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:46","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:47:47","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:47:48","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:49","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:47:50","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:51","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:47:52","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:53","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:47:54","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:47:55","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:47:56","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:47:57","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:47:58","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:47:59","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:48:00","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:01","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:02","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:03","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:04","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:05","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:06","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:07","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:08","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:48:09","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:10","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:11","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:48:12","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:13","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:14","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:15","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:16","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:17","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:48:18","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:48:19","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:20","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:21","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:48:22","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.63","0.63","0.63","0.63"
"186:48:23","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:24","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:25","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:26","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.61","0.61","0.61","0.61"
"186:48:27","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:28","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.59","0.59","0.59","0.59"
"186:48:29","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:30","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:31","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:32","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:33","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:34","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:35","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:36","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:37","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:38","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:39","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:40","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:41","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:42","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.58","0.58","0.58","0.58"
"186:48:43","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.57","0.57","0.57","0.57"
"186:48:44","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.60","0.60","0.60","0.60"
"186:48:45","0.49","0.49","0.49","0.49","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:46","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:48:47","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:48:48","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:48:49","0.48","0.48","0.48","0.48","0.42","0.42","0.42","0.42","0.62","0.62","0.62","0.62"
"186:48:50","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:48:51","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:48:52","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:48:53","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:48:54","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:48:55","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:48:56","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:48:57","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:48:58","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:48:59","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:00","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:01","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:02","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:03","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:04","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:05","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:06","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:07","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:08","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:09","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:10","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:49:11","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:12","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:13","0.49","0.49","0.49","0.49","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:14","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:15","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:16","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:49:17","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:18","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:19","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:20","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:21","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:22","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:23","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:24","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:25","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:49:26","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:27","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:28","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:29","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:30","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:31","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:32","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:33","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:34","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:35","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:36","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:37","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:49:38","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:39","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:40","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:41","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:42","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:43","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:44","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:45","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:46","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:47","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:48","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:49","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:50","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:51","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:52","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:53","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:49:54","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:49:55","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:49:56","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:49:57","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.62","0.62","0.62","0.62"
"186:49:58","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:49:59","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:00","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:01","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:50:02","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:03","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:04","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:50:05","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:06","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.57","0.57","0.57","0.57"
"186:50:07","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:08","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:09","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:50:10","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:11","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:12","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.59","0.59","0.59","0.59"
"186:50:13","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:14","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:50:15","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:16","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.55","0.55","0.55","0.55"
"186:50:17","0.47","0.47","0.47","0.47","0.41","0.41","0.41","0.41","0.58","0.58","0.58","0.58"
"186:50:18","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:19","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:20","0.48","0.48","0.48","0.48","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:50:21","0.48","0.48","0.48","0.48","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:50:22","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.56","0.56","0.56","0.56"
"186:50:23","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:50:24","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:25","0.48","0.48","0.48","0.48","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:50:26","0.48","0.48","0.48","0.48","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:27","0.48","0.48","0.48","0.48","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:28","0.48","0.48","0.48","0.48","0.41","0.41","0.41","0.41","0.60","0.60","0.60","0.60"
"186:50:29","0.47","0.47","0.47","0.47","0.41","0.41","0.41","0.41","0.61","0.61","0.61","0.61"
"186:50:30","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:50:31","0.46","0.46","0.46","0.46","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:32","0.46","0.46","0.46","0.46","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:33","0.45","0.45","0.45","0.45","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:50:34","0.45","0.45","0.45","0.45","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
"186:50:35","0.46","0.46","0.46","0.46","0.40","0.40","0.40","0.40","0.60","0.60","0.60","0.60"
"186:50:36","0.46","0.46","0.46","0.46","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:37","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:38","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:50:39","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
"186:50:40","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:50:41","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:42","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:43","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:50:44","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
"186:50:45","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.60","0.60","0.60","0.60"
"186:50:46","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:50:47","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:50:48","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.57","0.57","0.57","0.57"
"186:50:49","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.60","0.60","0.60","0.60"
"186:50:50","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
"186:50:51","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:50:52","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:50:53","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:50:54","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:50:55","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
"186:50:56","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
"186:50:57","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.58","0.58","0.58","0.58"
"186:50:58","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.55","0.55","0.55","0.55"
"186:50:59","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.56","0.56","0.56","0.56"
"186:51:00","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.59","0.59","0.59","0.59"
"186:51:01","0.47","0.47","0.47","0.47","0.40","0.40","0.40","0.40","0.61","0.61","0.61","0.61"
