,,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
77:36:46,6753,112.55,0.545,0.675,0.518
77:36:47,6754,112.5666667,0.546,0.674,0.519
77:36:48,6755,112.5833333,0.546,0.675,0.518
77:36:49,6756,112.6,0.547,0.675,0.519
77:36:50,6757,112.6166667,0.547,0.675,0.517
77:36:51,6758,112.6333333,0.546,0.674,0.519
77:36:52,6759,112.65,0.546,0.675,0.517
77:36:53,6760,112.6666667,0.546,0.675,0.518
77:36:54,6761,112.6833333,0.547,0.676,0.517
77:36:55,6762,112.7,0.548,0.676,0.518
77:36:56,6763,112.7166667,0.546,0.677,0.518
77:36:57,6764,112.7333333,0.546,0.676,0.518
77:36:58,6765,112.75,0.546,0.678,0.518
77:36:59,6766,112.7666667,0.547,0.677,0.518
77:37:00,6767,112.7833333,0.547,0.677,0.519
77:37:01,6768,112.8,0.546,0.676,0.518
77:37:02,6769,112.8166667,0.546,0.677,0.519
77:37:03,6770,112.8333333,0.547,0.678,0.518
77:37:04,6771,112.85,0.547,0.678,0.518
77:37:05,6772,112.8666667,0.546,0.677,0.518
77:37:06,6773,112.8833333,0.546,0.677,0.519
77:37:07,6774,112.9,0.546,0.678,0.518
77:37:08,6775,112.9166667,0.547,0.678,0.519
77:37:09,6776,112.9333333,0.547,0.678,0.517
77:37:10,6777,112.95,0.546,0.675,0.519
77:37:11,6778,112.9666667,0.545,0.676,0.518
77:37:12,6779,112.9833333,0.547,0.677,0.519
77:37:13,6780,113,0.547,0.678,0.518
77:37:14,6781,113.0166667,0.548,0.676,0.518
77:37:15,6782,113.0333333,0.546,0.676,0.518
77:37:16,6783,113.05,0.546,0.675,0.518
77:37:17,6784,113.0666667,0.546,0.677,0.518
77:37:18,6785,113.0833333,0.547,0.676,0.518
77:37:19,6786,113.1,0.547,0.677,0.519
77:37:20,6787,113.1166667,0.546,0.677,0.518
77:37:21,6788,113.1333333,0.545,0.678,0.519
77:37:22,6789,113.15,0.546,0.678,0.517
77:37:23,6790,113.1666667,0.547,0.678,0.518
77:37:24,6791,113.1833333,0.545,0.676,0.518
77:37:25,6792,113.2,0.545,0.675,0.519
77:37:26,6793,113.2166667,0.546,0.677,0.517
77:37:27,6794,113.2333333,0.547,0.676,0.518
77:37:28,6795,113.25,0.545,0.676,0.517
77:37:29,6796,113.2666667,0.546,0.675,0.518
77:37:30,6797,113.2833333,0.546,0.677,0.517
77:37:31,6798,113.3,0.547,0.675,0.517
77:37:32,6799,113.3166667,0.545,0.676,0.517
77:37:33,6800,113.3333333,0.545,0.675,0.518
77:37:34,6801,113.35,0.546,0.678,0.517
77:37:35,6802,113.3666667,0.546,0.676,0.517
77:37:36,6803,113.3833333,0.544,0.676,0.518
77:37:37,6804,113.4,0.545,0.677,0.517
77:37:38,6805,113.4166667,0.545,0.677,0.517
77:37:39,6806,113.4333333,0.546,0.676,0.516
77:37:40,6807,113.45,0.545,0.675,0.517
77:37:41,6808,113.4666667,0.545,0.677,0.517
77:37:42,6809,113.4833333,0.546,0.677,0.517
77:37:43,6810,113.5,0.544,0.676,0.516
77:37:44,6811,113.5166667,0.544,0.676,0.518
77:37:45,6812,113.5333333,0.545,0.677,0.516
77:37:46,6813,113.55,0.545,0.674,0.517
77:37:47,6814,113.5666667,0.544,0.675,0.517
77:37:48,6815,113.5833333,0.545,0.675,0.517
77:37:49,6816,113.6,0.545,0.675,0.516
77:37:50,6817,113.6166667,0.544,0.673,0.516
77:37:51,6818,113.6333333,0.544,0.675,0.516
77:37:52,6819,113.65,0.545,0.675,0.515
77:37:53,6820,113.6666667,0.543,0.674,0.516
77:37:54,6821,113.6833333,0.544,0.674,0.516
77:37:55,6822,113.7,0.544,0.674,0.516
77:37:56,6823,113.7166667,0.543,0.672,0.516
77:37:57,6824,113.7333333,0.543,0.673,0.517
77:37:58,6825,113.75,0.544,0.673,0.515
77:37:59,6826,113.7666667,0.544,0.673,0.516
77:38:00,6827,113.7833333,0.543,0.673,0.516
77:38:01,6828,113.8,0.544,0.674,0.517
77:38:02,6829,113.8166667,0.544,0.674,0.515
77:38:03,6830,113.8333333,0.543,0.672,0.516
77:38:04,6831,113.85,0.543,0.674,0.515
77:38:05,6832,113.8666667,0.544,0.673,0.517
77:38:06,6833,113.8833333,0.542,0.672,0.515
77:38:07,6834,113.9,0.543,0.671,0.516
77:38:08,6835,113.9166667,0.543,0.673,0.515
77:38:09,6836,113.9333333,0.543,0.671,0.515
77:38:10,6837,113.95,0.542,0.671,0.515
77:38:11,6838,113.9666667,0.543,0.671,0.515
77:38:12,6839,113.9833333,0.543,0.672,0.515
77:38:13,6840,114,0.542,0.67,0.515
77:38:14,6841,114.0166667,0.542,0.672,0.515
77:38:15,6842,114.0333333,0.543,0.671,0.515
77:38:16,6843,114.05,0.542,0.67,0.516
77:38:17,6844,114.0666667,0.542,0.67,0.515
77:38:18,6845,114.0833333,0.543,0.671,0.515
77:38:19,6846,114.1,0.542,0.669,0.514
77:38:20,6847,114.1166667,0.542,0.669,0.516
77:38:21,6848,114.1333333,0.543,0.671,0.514
77:38:22,6849,114.15,0.543,0.669,0.515
77:38:23,6850,114.1666667,0.541,0.669,0.514
77:38:24,6851,114.1833333,0.542,0.669,0.515
77:38:25,6852,114.2,0.542,0.67,0.514
77:38:26,6853,114.2166667,0.541,0.668,0.515
77:38:27,6854,114.2333333,0.542,0.67,0.514
77:38:28,6855,114.25,0.542,0.668,0.514
77:38:29,6856,114.2666667,0.541,0.668,0.514
77:38:30,6857,114.2833333,0.541,0.669,0.514
77:38:31,6858,114.3,0.541,0.67,0.514
77:38:32,6859,114.3166667,0.54,0.668,0.514
77:38:33,6860,114.3333333,0.54,0.67,0.515
77:38:34,6861,114.35,0.541,0.669,0.513
77:38:35,6862,114.3666667,0.54,0.667,0.514
77:38:36,6863,114.3833333,0.54,0.67,0.513
77:38:37,6864,114.4,0.541,0.669,0.514
77:38:38,6865,114.4166667,0.54,0.668,0.513
77:38:39,6866,114.4333333,0.54,0.669,0.514
77:38:40,6867,114.45,0.541,0.669,0.512
77:38:41,6868,114.4666667,0.54,0.668,0.514
77:38:42,6869,114.4833333,0.541,0.67,0.513
77:38:43,6870,114.5,0.541,0.669,0.513
77:38:44,6871,114.5166667,0.54,0.668,0.513
77:38:45,6872,114.5333333,0.541,0.67,0.514
77:38:46,6873,114.55,0.54,0.67,0.513
77:38:47,6874,114.5666667,0.54,0.669,0.513
77:38:48,6875,114.5833333,0.541,0.671,0.513
77:38:49,6876,114.6,0.54,0.669,0.513
77:38:50,6877,114.6166667,0.54,0.671,0.514
77:38:51,6878,114.6333333,0.541,0.671,0.512
77:38:52,6879,114.65,0.54,0.669,0.514
77:38:53,6880,114.6666667,0.54,0.671,0.512
77:38:54,6881,114.6833333,0.541,0.67,0.513
77:38:55,6882,114.7,0.539,0.67,0.512
77:38:56,6883,114.7166667,0.54,0.671,0.513
77:38:57,6884,114.7333333,0.54,0.67,0.512
77:38:58,6885,114.75,0.54,0.668,0.513
77:38:59,6886,114.7666667,0.54,0.67,0.512
77:39:00,6887,114.7833333,0.541,0.669,0.512
77:39:01,6888,114.8,0.539,0.669,0.512
77:39:02,6889,114.8166667,0.539,0.669,0.513
77:39:03,6890,114.8333333,0.54,0.669,0.512
77:39:04,6891,114.85,0.539,0.668,0.512
77:39:05,6892,114.8666667,0.539,0.67,0.512
77:39:06,6893,114.8833333,0.54,0.669,0.512
77:39:07,6894,114.9,0.539,0.669,0.513
77:39:08,6895,114.9166667,0.54,0.67,0.512
77:39:09,6896,114.9333333,0.54,0.67,0.513
77:39:10,6897,114.95,0.538,0.669,0.512
77:39:11,6898,114.9666667,0.54,0.67,0.512
77:39:12,6899,114.9833333,0.539,0.668,0.511
77:39:13,6900,115,0.538,0.667,0.512
77:39:14,6901,115.0166667,0.539,0.669,0.511
77:39:15,6902,115.0333333,0.539,0.666,0.512
77:39:16,6903,115.05,0.538,0.667,0.512
77:39:17,6904,115.0666667,0.54,0.667,0.512
77:39:18,6905,115.0833333,0.539,0.667,0.512
77:39:19,6906,115.1,0.538,0.667,0.512
77:39:20,6907,115.1166667,0.538,0.669,0.511
77:39:21,6908,115.1333333,0.539,0.667,0.512
77:39:22,6909,115.15,0.537,0.668,0.512
77:39:23,6910,115.1666667,0.539,0.668,0.512
77:39:24,6911,115.1833333,0.538,0.667,0.512
77:39:25,6912,115.2,0.538,0.667,0.512
77:39:26,6913,115.2166667,0.539,0.668,0.512
77:39:27,6914,115.2333333,0.537,0.667,0.511
77:39:28,6915,115.25,0.537,0.668,0.512
77:39:29,6916,115.2666667,0.538,0.669,0.511
77:39:30,6917,115.2833333,0.537,0.667,0.512
77:39:31,6918,115.3,0.537,0.667,0.511
77:39:32,6919,115.3166667,0.538,0.667,0.512
77:39:33,6920,115.3333333,0.537,0.667,0.511
77:39:34,6921,115.35,0.537,0.667,0.512
77:39:35,6922,115.3666667,0.538,0.668,0.51
77:39:36,6923,115.3833333,0.537,0.665,0.512
77:39:37,6924,115.4,0.537,0.668,0.511
77:39:38,6925,115.4166667,0.538,0.668,0.511
77:39:39,6926,115.4333333,0.536,0.668,0.511
77:39:40,6927,115.45,0.538,0.669,0.511
77:39:41,6928,115.4666667,0.537,0.669,0.511
77:39:42,6929,115.4833333,0.536,0.667,0.511
77:39:43,6930,115.5,0.537,0.669,0.511
77:39:44,6931,115.5166667,0.537,0.667,0.51
77:39:45,6932,115.5333333,0.536,0.667,0.512
77:39:46,6933,115.55,0.537,0.668,0.51
77:39:47,6934,115.5666667,0.536,0.666,0.511
77:39:48,6935,115.5833333,0.535,0.668,0.51
77:39:49,6936,115.6,0.537,0.667,0.51
77:39:50,6937,115.6166667,0.535,0.666,0.51
77:39:51,6938,115.6333333,0.536,0.667,0.511
77:39:52,6939,115.65,0.536,0.667,0.509
77:39:53,6940,115.6666667,0.536,0.665,0.511
77:39:54,6941,115.6833333,0.536,0.667,0.51
77:39:55,6942,115.7,0.537,0.666,0.51
77:39:56,6943,115.7166667,0.535,0.665,0.51
77:39:57,6944,115.7333333,0.536,0.665,0.51
77:39:58,6945,115.75,0.535,0.665,0.509
77:39:59,6946,115.7666667,0.535,0.664,0.51
77:40:00,6947,115.7833333,0.536,0.665,0.51
77:40:01,6948,115.8,0.536,0.664,0.509
77:40:02,6949,115.8166667,0.534,0.664,0.51
77:40:03,6950,115.8333333,0.535,0.666,0.509
77:40:04,6951,115.85,0.535,0.665,0.509
77:40:05,6952,115.8666667,0.534,0.666,0.509
77:40:06,6953,115.8833333,0.536,0.665,0.509
77:40:07,6954,115.9,0.534,0.664,0.508
77:40:08,6955,115.9166667,0.535,0.664,0.51
77:40:09,6956,115.9333333,0.535,0.664,0.508
77:40:10,6957,115.95,0.534,0.662,0.509
77:40:11,6958,115.9666667,0.534,0.665,0.508
77:40:12,6959,115.9833333,0.535,0.664,0.508
77:40:13,6960,116,0.533,0.664,0.508
77:40:14,6961,116.0166667,0.534,0.663,0.509
77:40:15,6962,116.0333333,0.534,0.663,0.508
77:40:16,6963,116.05,0.533,0.662,0.509
77:40:17,6964,116.0666667,0.534,0.665,0.509
77:40:18,6965,116.0833333,0.534,0.664,0.508
77:40:19,6966,116.1,0.533,0.663,0.509
77:40:20,6967,116.1166667,0.534,0.665,0.508
77:40:21,6968,116.1333333,0.534,0.665,0.509
77:40:22,6969,116.15,0.533,0.664,0.508
77:40:23,6970,116.1666667,0.534,0.665,0.509
77:40:24,6971,116.1833333,0.534,0.664,0.507
77:40:25,6972,116.2,0.533,0.663,0.509
77:40:26,6973,116.2166667,0.534,0.665,0.507
77:40:27,6974,116.2333333,0.534,0.662,0.508
77:40:28,6975,116.25,0.532,0.664,0.508
77:40:29,6976,116.2666667,0.534,0.663,0.508
77:40:30,6977,116.2833333,0.532,0.663,0.508
77:40:31,6978,116.3,0.534,0.664,0.508
77:40:32,6979,116.3166667,0.533,0.663,0.508
77:40:33,6980,116.3333333,0.533,0.662,0.508
77:40:34,6981,116.35,0.533,0.664,0.508
77:40:35,6982,116.3666667,0.533,0.662,0.507
77:40:36,6983,116.3833333,0.532,0.663,0.508
77:40:37,6984,116.4,0.533,0.663,0.507
77:40:38,6985,116.4166667,0.531,0.661,0.508
77:40:39,6986,116.4333333,0.533,0.662,0.507
77:40:40,6987,116.45,0.533,0.661,0.507
77:40:41,6988,116.4666667,0.531,0.661,0.507
77:40:42,6989,116.4833333,0.533,0.661,0.507
77:40:43,6990,116.5,0.532,0.66,0.506
77:40:44,6991,116.5166667,0.532,0.661,0.507
77:40:45,6992,116.5333333,0.532,0.661,0.506
77:40:46,6993,116.55,0.531,0.659,0.507
77:40:47,6994,116.5666667,0.532,0.661,0.506
77:40:48,6995,116.5833333,0.532,0.66,0.507
77:40:49,6996,116.6,0.531,0.66,0.507
77:40:50,6997,116.6166667,0.532,0.66,0.506
77:40:51,6998,116.6333333,0.531,0.659,0.506
77:40:52,6999,116.65,0.531,0.659,0.507
77:40:53,7000,116.6666667,0.532,0.66,0.506
77:40:54,7001,116.6833333,0.531,0.659,0.506
77:40:55,7002,116.7,0.531,0.661,0.507
77:40:56,7003,116.7166667,0.532,0.661,0.505
77:40:57,7004,116.7333333,0.531,0.66,0.507
77:40:58,7005,116.75,0.531,0.662,0.506
77:40:59,7006,116.7666667,0.532,0.66,0.506
77:41:00,7007,116.7833333,0.53,0.66,0.506
77:41:01,7008,116.8,0.532,0.661,0.506
77:41:02,7009,116.8166667,0.53,0.66,0.506
77:41:03,7010,116.8333333,0.531,0.66,0.507
77:41:04,7011,116.85,0.531,0.661,0.505
77:41:05,7012,116.8666667,0.53,0.658,0.506
77:41:06,7013,116.8833333,0.53,0.661,0.505
77:41:07,7014,116.9,0.53,0.659,0.505
77:41:08,7015,116.9166667,0.529,0.661,0.506
77:41:09,7016,116.9333333,0.531,0.66,0.505
77:41:10,7017,116.95,0.529,0.66,0.506
77:41:11,7018,116.9666667,0.53,0.661,0.505
77:41:12,7019,116.9833333,0.53,0.659,0.506
77:41:13,7020,117,0.529,0.659,0.505
77:41:14,7021,117.0166667,0.53,0.66,0.505
77:41:15,7022,117.0333333,0.529,0.658,0.505
77:41:16,7023,117.05,0.53,0.66,0.506
77:41:17,7024,117.0666667,0.53,0.66,0.504
77:41:18,7025,117.0833333,0.529,0.659,0.506
77:41:19,7026,117.1,0.53,0.661,0.505
77:41:20,7027,117.1166667,0.529,0.658,0.505
77:41:21,7028,117.1333333,0.529,0.66,0.504
77:41:22,7029,117.15,0.53,0.658,0.504
77:41:23,7030,117.1666667,0.528,0.658,0.504
77:41:24,7031,117.1833333,0.53,0.658,0.505
77:41:25,7032,117.2,0.529,0.658,0.504
77:41:26,7033,117.2166667,0.528,0.658,0.505
77:41:27,7034,117.2333333,0.529,0.66,0.505
77:41:28,7035,117.25,0.529,0.658,0.504
77:41:29,7036,117.2666667,0.528,0.66,0.506
77:41:30,7037,117.2833333,0.529,0.66,0.504
77:41:31,7038,117.3,0.528,0.658,0.505
77:41:32,7039,117.3166667,0.528,0.659,0.504
77:41:33,7040,117.3333333,0.529,0.658,0.504
77:41:34,7041,117.35,0.527,0.657,0.504
77:41:35,7042,117.3666667,0.529,0.658,0.504
77:41:36,7043,117.3833333,0.528,0.658,0.503
77:41:37,7044,117.4,0.528,0.657,0.505
77:41:38,7045,117.4166667,0.528,0.659,0.504
77:41:39,7046,117.4333333,0.528,0.656,0.505
77:41:40,7047,117.45,0.527,0.658,0.504
77:41:41,7048,117.4666667,0.528,0.657,0.504
77:41:42,7049,117.4833333,0.527,0.657,0.503
77:41:43,7050,117.5,0.528,0.657,0.503
77:41:44,7051,117.5166667,0.528,0.657,0.503
77:41:45,7052,117.5333333,0.527,0.656,0.504
77:41:46,7053,117.55,0.528,0.657,0.503
77:41:47,7054,117.5666667,0.526,0.656,0.503
77:41:48,7055,117.5833333,0.527,0.659,0.504
77:41:49,7056,117.6,0.528,0.658,0.502
77:41:50,7057,117.6166667,0.526,0.656,0.504
77:41:51,7058,117.6333333,0.527,0.657,0.502
77:41:52,7059,117.65,0.527,0.655,0.503
77:41:53,7060,117.6666667,0.526,0.655,0.503
77:41:54,7061,117.6833333,0.528,0.655,0.503
77:41:55,7062,117.7,0.526,0.654,0.502
77:41:56,7063,117.7166667,0.527,0.655,0.503
77:41:57,7064,117.7333333,0.527,0.655,0.501
77:41:58,7065,117.75,0.526,0.653,0.503
77:41:59,7066,117.7666667,0.527,0.656,0.502
77:42:00,7067,117.7833333,0.527,0.653,0.503
77:42:01,7068,117.8,0.525,0.655,0.503
77:42:02,7069,117.8166667,0.527,0.655,0.502
77:42:03,7070,117.8333333,0.525,0.654,0.503
77:42:04,7071,117.85,0.527,0.655,0.502
77:42:05,7072,117.8666667,0.526,0.656,0.503
77:42:06,7073,117.8833333,0.525,0.655,0.502
77:42:07,7074,117.9,0.526,0.656,0.503
77:42:08,7075,117.9166667,0.526,0.655,0.502
77:42:09,7076,117.9333333,0.525,0.655,0.503
77:42:10,7077,117.95,0.526,0.657,0.502
77:42:11,7078,117.9666667,0.525,0.654,0.503
77:42:12,7079,117.9833333,0.525,0.656,0.502
77:42:13,7080,118,0.526,0.655,0.502
77:42:14,7081,118.0166667,0.524,0.655,0.502
77:42:15,7082,118.0333333,0.526,0.656,0.502
77:42:16,7083,118.05,0.525,0.656,0.501
77:42:17,7084,118.0666667,0.525,0.655,0.502
77:42:18,7085,118.0833333,0.526,0.656,0.501
77:42:19,7086,118.1,0.525,0.654,0.502
77:42:20,7087,118.1166667,0.525,0.657,0.502
77:42:21,7088,118.1333333,0.525,0.655,0.501
77:42:22,7089,118.15,0.524,0.656,0.502
77:42:23,7090,118.1666667,0.525,0.656,0.501
77:42:24,7091,118.1833333,0.524,0.655,0.502
77:42:25,7092,118.2,0.525,0.656,0.501
77:42:26,7093,118.2166667,0.525,0.655,0.502
77:42:27,7094,118.2333333,0.523,0.655,0.502
77:42:28,7095,118.25,0.525,0.655,0.501
77:42:29,7096,118.2666667,0.523,0.655,0.501
77:42:30,7097,118.2833333,0.525,0.656,0.502
77:42:31,7098,118.3,0.525,0.656,0.5
77:42:32,7099,118.3166667,0.524,0.655,0.501
77:42:33,7100,118.3333333,0.524,0.657,0.5
77:42:34,7101,118.35,0.524,0.654,0.501
77:42:35,7102,118.3666667,0.524,0.657,0.5
77:42:36,7103,118.3833333,0.524,0.654,0.501
77:42:37,7104,118.4,0.523,0.655,0.501
77:42:38,7105,118.4166667,0.525,0.655,0.5
77:42:39,7106,118.4333333,0.523,0.655,0.501
77:42:40,7107,118.45,0.524,0.656,0.5
77:42:41,7108,118.4666667,0.524,0.654,0.501
77:42:42,7109,118.4833333,0.523,0.655,0.5
77:42:43,7110,118.5,0.523,0.656,0.501
77:42:44,7111,118.5166667,0.523,0.655,0.5
77:42:45,7112,118.5333333,0.524,0.655,0.501
77:42:46,7113,118.55,0.522,0.654,0.5
77:42:47,7114,118.5666667,0.523,0.654,0.501
77:42:48,7115,118.5833333,0.523,0.654,0.499
77:42:49,7116,118.6,0.523,0.653,0.501
77:42:50,7117,118.6166667,0.523,0.655,0.499
77:42:51,7118,118.6333333,0.522,0.652,0.5
77:42:52,7119,118.65,0.522,0.655,0.5
77:42:53,7120,118.6666667,0.523,0.652,0.5
77:42:54,7121,118.6833333,0.521,0.654,0.5
77:42:55,7122,118.7,0.523,0.654,0.499
77:42:56,7123,118.7166667,0.521,0.653,0.5
77:42:57,7124,118.7333333,0.522,0.654,0.499
77:42:58,7125,118.75,0.522,0.653,0.499
77:42:59,7126,118.7666667,0.521,0.653,0.5
77:43:00,7127,118.7833333,0.522,0.653,0.5
77:43:01,7128,118.8,0.521,0.652,0.499
77:43:02,7129,118.8166667,0.522,0.654,0.5
77:43:03,7130,118.8333333,0.521,0.654,0.499
77:43:04,7131,118.85,0.521,0.654,0.5
77:43:05,7132,118.8666667,0.522,0.654,0.498
77:43:06,7133,118.8833333,0.521,0.653,0.5
77:43:07,7134,118.9,0.522,0.655,0.499
77:43:08,7135,118.9166667,0.521,0.652,0.5
77:43:09,7136,118.9333333,0.521,0.655,0.498
77:43:10,7137,118.95,0.522,0.652,0.499
77:43:11,7138,118.9666667,0.52,0.653,0.499
77:43:12,7139,118.9833333,0.522,0.654,0.499
77:43:13,7140,119,0.52,0.653,0.499
77:43:14,7141,119.0166667,0.521,0.653,0.498
77:43:15,7142,119.0333333,0.521,0.654,0.499
77:43:16,7143,119.05,0.52,0.653,0.499
77:43:17,7144,119.0666667,0.521,0.653,0.498
77:43:18,7145,119.0833333,0.52,0.652,0.498
77:43:19,7146,119.1,0.521,0.653,0.499
77:43:20,7147,119.1166667,0.521,0.652,0.498
77:43:21,7148,119.1333333,0.52,0.652,0.499
77:43:22,7149,119.15,0.521,0.653,0.497
77:43:23,7150,119.1666667,0.52,0.651,0.499
77:43:24,7151,119.1833333,0.52,0.652,0.497
77:43:25,7152,119.2,0.521,0.65,0.498
77:43:26,7153,119.2166667,0.519,0.651,0.498
77:43:27,7154,119.2333333,0.521,0.651,0.498
77:43:28,7155,119.25,0.519,0.651,0.498
77:43:29,7156,119.2666667,0.521,0.652,0.498
77:43:30,7157,119.2833333,0.52,0.651,0.497
77:43:31,7158,119.3,0.52,0.65,0.498
77:43:32,7159,119.3166667,0.52,0.652,0.498
77:43:33,7160,119.3333333,0.519,0.649,0.498
77:43:34,7161,119.35,0.52,0.651,0.498
77:43:35,7162,119.3666667,0.519,0.649,0.497
77:43:36,7163,119.3833333,0.519,0.65,0.498
77:43:37,7164,119.4,0.52,0.649,0.496
77:43:38,7165,119.4166667,0.518,0.648,0.498
77:43:39,7166,119.4333333,0.519,0.65,0.496
77:43:40,7167,119.45,0.519,0.647,0.497
77:43:41,7168,119.4666667,0.519,0.649,0.497
77:43:42,7169,119.4833333,0.52,0.648,0.497
77:43:43,7170,119.5,0.518,0.649,0.497
77:43:44,7171,119.5166667,0.52,0.65,0.497
77:43:45,7172,119.5333333,0.518,0.65,0.497
77:43:46,7173,119.55,0.519,0.65,0.497
77:43:47,7174,119.5666667,0.519,0.651,0.497
77:43:48,7175,119.5833333,0.518,0.65,0.497
77:43:49,7176,119.6,0.519,0.651,0.497
77:43:50,7177,119.6166667,0.518,0.649,0.497
77:43:51,7178,119.6333333,0.519,0.651,0.497
77:43:52,7179,119.65,0.518,0.649,0.497
77:43:53,7180,119.6666667,0.518,0.65,0.498
77:43:54,7181,119.6833333,0.519,0.65,0.496
77:43:55,7182,119.7,0.517,0.648,0.497
77:43:56,7183,119.7166667,0.518,0.65,0.496
77:43:57,7184,119.7333333,0.519,0.648,0.497
77:43:58,7185,119.75,0.517,0.649,0.496
77:43:59,7186,119.7666667,0.519,0.65,0.496
77:44:00,7187,119.7833333,0.517,0.65,0.496
77:44:01,7188,119.8,0.518,0.651,0.497
77:44:02,7189,119.8166667,0.517,0.65,0.496
77:44:03,7190,119.8333333,0.517,0.648,0.497
77:44:04,7191,119.85,0.518,0.65,0.496
77:44:05,7192,119.8666667,0.517,0.647,0.496
77:44:06,7193,119.8833333,0.516,0.649,0.496
77:44:07,7194,119.9,0.517,0.647,0.495
77:44:08,7195,119.9166667,0.516,0.648,0.497
77:44:09,7196,119.9333333,0.517,0.65,0.496
77:44:10,7197,119.95,0.516,0.648,0.496
77:44:11,7198,119.9666667,0.516,0.648,0.496
77:44:12,7199,119.9833333,0.517,0.647,0.496
77:44:13,7200,120,0.516,0.646,0.496
77:44:14,7201,120.0166667,0.517,0.647,0.496
77:44:15,7202,120.0333333,0.516,0.646,0.495
77:44:16,7203,120.05,0.516,0.646,0.496
77:44:17,7204,120.0666667,0.516,0.646,0.494
77:44:18,7205,120.0833333,0.516,0.644,0.496
77:44:19,7206,120.1,0.516,0.647,0.494
77:44:20,7207,120.1166667,0.516,0.644,0.495
77:44:21,7208,120.1333333,0.515,0.646,0.495
77:44:22,7209,120.15,0.516,0.644,0.495
77:44:23,7210,120.1666667,0.515,0.645,0.495
77:44:24,7211,120.1833333,0.516,0.645,0.494
77:44:25,7212,120.2,0.514,0.645,0.495
77:44:26,7213,120.2166667,0.516,0.646,0.494
77:44:27,7214,120.2333333,0.515,0.645,0.495
77:44:28,7215,120.25,0.516,0.646,0.494
77:44:29,7216,120.2666667,0.516,0.646,0.495
77:44:30,7217,120.2833333,0.515,0.646,0.495
77:44:31,7218,120.3,0.516,0.645,0.495
77:44:32,7219,120.3166667,0.514,0.644,0.495
77:44:33,7220,120.3333333,0.516,0.645,0.495
77:44:34,7221,120.35,0.514,0.643,0.493
77:44:35,7222,120.3666667,0.515,0.644,0.495
77:44:36,7223,120.3833333,0.515,0.644,0.494
77:44:37,7224,120.4,0.515,0.643,0.495
77:44:38,7225,120.4166667,0.515,0.645,0.493
77:44:39,7226,120.4333333,0.515,0.644,0.494
77:44:40,7227,120.45,0.515,0.646,0.494
77:44:41,7228,120.4666667,0.515,0.644,0.494
77:44:42,7229,120.4833333,0.515,0.645,0.494
77:44:43,7230,120.5,0.514,0.643,0.493
77:44:44,7231,120.5166667,0.514,0.644,0.495
77:44:45,7232,120.5333333,0.515,0.643,0.493
77:44:46,7233,120.55,0.513,0.643,0.494
77:44:47,7234,120.5666667,0.515,0.644,0.493
77:44:48,7235,120.5833333,0.514,0.642,0.494
77:44:49,7236,120.6,0.514,0.644,0.493
77:44:50,7237,120.6166667,0.514,0.643,0.493
77:44:51,7238,120.6333333,0.513,0.644,0.493
77:44:52,7239,120.65,0.514,0.644,0.493
77:44:53,7240,120.6666667,0.513,0.644,0.493
77:44:54,7241,120.6833333,0.514,0.645,0.494
77:44:55,7242,120.7,0.513,0.645,0.492
77:44:56,7243,120.7166667,0.513,0.644,0.494
77:44:57,7244,120.7333333,0.513,0.645,0.492
77:44:58,7245,120.75,0.513,0.643,0.493
77:44:59,7246,120.7666667,0.513,0.644,0.493
77:45:00,7247,120.7833333,0.514,0.642,0.493
77:45:01,7248,120.8,0.512,0.644,0.494
77:45:02,7249,120.8166667,0.513,0.644,0.492
77:45:03,7250,120.8333333,0.512,0.643,0.493
77:45:04,7251,120.85,0.513,0.644,0.492
77:45:05,7252,120.8666667,0.513,0.643,0.493
77:45:06,7253,120.8833333,0.512,0.644,0.492
77:45:07,7254,120.9,0.513,0.644,0.493
77:45:08,7255,120.9166667,0.512,0.643,0.492
77:45:09,7256,120.9333333,0.512,0.644,0.493
77:45:10,7257,120.95,0.512,0.643,0.491
77:45:11,7258,120.9666667,0.512,0.642,0.493
77:45:12,7259,120.9833333,0.512,0.644,0.492
77:45:13,7260,121,0.513,0.641,0.492
77:45:14,7261,121.0166667,0.511,0.642,0.492
77:45:15,7262,121.0333333,0.513,0.642,0.492
77:45:16,7263,121.05,0.511,0.642,0.492
77:45:17,7264,121.0666667,0.512,0.642,0.492
77:45:18,7265,121.0833333,0.512,0.642,0.491
77:45:19,7266,121.1,0.511,0.641,0.492
77:45:20,7267,121.1166667,0.512,0.643,0.492
77:45:21,7268,121.1333333,0.511,0.641,0.492
77:45:22,7269,121.15,0.511,0.643,0.492
77:45:23,7270,121.1666667,0.512,0.642,0.491
