"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"168:07:36","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:37","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:38","0.24","0.24","0.24","0.24","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:39","0.24","0.24","0.24","0.24","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:40","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:41","0.24","0.24","0.24","0.24","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:42","0.24","0.24","0.24","0.24","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:43","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:44","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:45","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:46","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:47","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:48","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:49","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:50","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:51","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:52","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:53","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:54","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:55","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:56","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:57","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:07:58","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:07:59","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:00","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:01","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:02","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:03","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:04","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:05","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:06","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:07","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:08","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:09","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:10","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:11","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:12","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:13","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:14","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:15","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:16","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:17","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:18","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:19","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:20","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:21","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:22","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:23","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:24","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:25","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:26","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:27","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:28","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:29","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:30","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:31","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:32","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:33","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:34","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:35","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:36","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:37","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:38","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:39","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:40","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:41","0.22","0.22","0.22","0.22","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:42","0.22","0.22","0.22","0.22","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:43","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:44","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:45","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:46","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:47","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:48","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:49","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:50","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:51","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:52","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:53","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:54","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:55","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:56","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:57","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.39","0.39","0.39","0.39"
"168:08:58","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:08:59","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:00","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:01","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:02","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:03","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:04","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:05","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:06","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:07","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:08","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:09","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:10","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:11","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:12","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:13","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:14","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:15","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:16","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:17","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:18","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:19","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:20","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:21","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:22","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:23","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:24","0.23","0.23","0.23","0.23","0.49","0.49","0.49","0.49","0.38","0.38","0.38","0.38"
"168:09:25","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:26","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:27","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:28","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:29","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:30","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:31","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:32","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:33","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:34","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:35","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:36","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:37","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:38","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:39","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:40","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:41","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:42","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:43","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:44","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:45","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:46","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:09:47","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:48","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:49","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:09:50","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:51","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:52","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:09:53","0.23","0.23","0.23","0.23","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:54","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:55","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:09:56","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:57","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:09:58","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:09:59","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:10:00","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:01","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:02","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.38","0.38","0.38","0.38"
"168:10:03","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:04","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:05","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:06","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:07","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:08","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:09","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:10","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:11","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:12","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:13","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:14","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:15","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:16","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:17","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:18","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:19","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:20","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:21","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:22","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:23","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:24","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:25","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:26","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:27","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:28","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:29","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:30","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:31","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:32","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:33","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:34","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:35","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:36","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:37","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:38","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:39","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:40","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:41","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:42","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:43","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:44","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:45","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:46","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:47","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:48","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:49","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:50","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:51","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:52","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:53","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:54","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:55","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:56","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:57","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:58","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:10:59","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:00","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:01","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:02","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:03","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:04","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:05","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:06","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:07","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:08","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:09","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:10","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:11","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:12","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
"168:11:13","0.22","0.22","0.22","0.22","0.48","0.48","0.48","0.48","0.37","0.37","0.37","0.37"
