"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"192:11:09","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:10","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:11","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:12","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:13","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:14","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:15","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:16","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:17","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:18","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:19","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:20","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:21","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:22","0.06","0.06","0.06","0.06","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:23","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:24","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:25","0.06","0.06","0.06","0.06","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:26","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:27","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:28","0.06","0.06","0.06","0.06","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:29","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:30","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:31","0.05","0.05","0.05","0.05","0.12","0.12","0.12","0.12","0.15","0.15","0.15","0.15"
"192:11:32","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:33","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:34","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:35","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:36","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:37","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:38","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:39","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:40","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:41","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:42","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:43","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:44","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:45","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:46","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:47","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:48","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:49","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:50","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:51","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:52","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:11:53","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:54","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:55","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:56","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:57","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:58","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:11:59","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:00","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:01","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:02","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:03","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:04","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:05","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:06","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:07","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:08","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:09","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:10","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:11","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:12","0.06","0.06","0.06","0.06","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:12:13","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:14","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:15","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:16","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:17","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:18","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:19","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:20","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:21","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:22","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:23","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:24","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:25","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:26","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:27","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:28","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:29","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:30","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:31","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:32","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:33","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:34","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:35","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:36","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:37","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:38","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:39","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:40","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:41","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:42","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:43","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:44","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:45","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:46","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:47","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:48","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:49","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:50","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:51","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:52","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:53","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:54","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:55","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:56","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:57","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:58","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:12:59","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:00","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:01","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:02","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:03","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:04","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:05","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:06","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:07","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:08","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:09","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:10","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:11","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:12","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:13","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:14","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:15","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:16","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:17","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:18","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:19","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:20","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:21","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:22","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:23","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:24","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:25","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:26","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:27","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:28","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:29","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:30","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:31","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:32","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:33","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:34","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:35","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:36","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:37","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:38","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:39","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:40","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:41","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:42","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:43","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:44","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:45","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:46","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:47","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:48","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:49","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:50","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:51","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:52","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:53","0.06","0.06","0.06","0.06","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:54","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.16","0.16","0.16","0.16"
"192:13:55","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:56","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.16","0.16","0.16","0.16"
"192:13:57","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:13:58","0.05","0.05","0.05","0.05","0.14","0.14","0.14","0.14","0.15","0.15","0.15","0.15"
"192:13:59","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:00","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:01","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:02","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:03","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:04","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:05","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:06","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:07","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:08","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:09","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:10","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:11","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:12","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:13","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:14","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:15","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:16","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:17","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:18","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:19","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:20","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:21","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:22","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:23","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:24","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:25","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:26","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:27","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:28","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:29","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:30","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:31","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:32","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:33","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:34","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:35","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:36","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:37","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:38","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:39","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:40","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:41","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:42","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:43","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:44","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:45","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
"192:14:46","0.05","0.05","0.05","0.05","0.13","0.13","0.13","0.13","0.15","0.15","0.15","0.15"
